Category	SG1-2014-09-1	SG1-2014-09-2	SG1-2014-09-3	SG1-2014-09-4	SG1-2014-09-5	SG1-2015-06-1	SG1-2015-06-2	SG1-2015-06-3	SG1-2015-06-4	SG1-2015-06-5	SG1-2016-02-1	SG1-2016-02-2	SG1-2016-02-3	SG1-2016-02-4	SG1-2016-02-5	SG1-2017-02-1	SG1-2017-02-2	SG1-2017-02-3	SG1-2017-02-4	SG1-2017-02-5
Metabolism;Metabolism of terpenoids and polyketides;Biosynthesis	42.4294789926	39.4676949907	72.429709957	80.8743809916	44.7036700238	26.8634700113	59.0302750107	49.8811620082	40.54263	49.327902005	27.1924340048	92.6053770129	32.6311400031	45.7544660032	93.1671569984	51.9978609917	28.8627349965	47.2544099942	41.9270090147	45.8961099676
Metabolism;Metabolism of terpenoids and polyketides;Biosynthesis	5.59590399903	1.49505399965	29.0564279827	22.5860379976	3.28348300176	2.25576400095	17.3909190032	9.1804530015	7.56237099999	10.9937010011	3.36052000059	2.8634090004	2.71298800027	5.79724100041	8.32434699986	1.37239199978	17.0322399979	1.14757799986	0.537782000189	1.58690599888
Human Diseases;Substance dependence;Alcoholism	244.729074957	320.493679925	255.358607848	284.80008697	287.802943154	199.015048084	334.255830061	383.536543063	299.183875	327.140205033	528.514843094	627.994467087	692.137810068	675.350214048	503.523076992	295.672200953	358.765428955	302.899012964	408.304627143	400.389405717
Metabolism;Biosynthesis of other secondary metabolites;Phenylpropanoid	1864.07703768	1587.48536463	1376.03453118	1477.97509185	1662.10292889	1811.28910876	1724.25486831	1575.07639426	1667.162312	1617.84438816	1975.98731235	1650.19343123	1819.65368018	1371.1107441	1842.36608397	1356.86067478	1329.72422383	1279.84424285	1458.04203251	1305.53790608
Metabolism;Biosynthesis of other secondary metabolites;Flavonoid	115.65851398	92.7217879783	109.184915935	139.410861986	93.1293600497	71.9973130303	247.344732045	172.828271028	167.727011	170.442394017	168.01339903	172.715546024	178.370936017	118.757853008	225.231343996	106.626934983	88.2917729891	75.6339189909	121.241238043	112.95586692
Metabolism;Biosynthesis of other secondary metabolites;Flavone	81.1022219859	97.1626799773	81.4757619515	90.8392539905	85.6696230457	86.1952300362	142.998195026	136.641672022	130.964198	156.490005016	46.5835560082	62.9859800088	88.3299610086	72.5403390051	89.1184209985	78.4789229875	127.206652984	81.0415319902	44.9986990158	111.601262921
Metabolism;Biosynthesis of other secondary metabolites;Stilbenoid,	115.65851398	92.7217879783	109.184915935	139.410861986	93.1293600497	71.9973130303	247.344732045	172.828271028	167.727011	170.442394017	168.01339903	172.715546024	178.370936017	118.757853008	225.231343996	106.626934983	88.2917729891	75.6339189909	121.241238043	112.95586692
Environmental Information Processing;Signal transduction;TNF	5.52907699903	3.92493399908	5.7064369966	7.13020799926	3.78516200201	7.18380900302	6.49333800118	8.97544800147	5.246736	8.22603200084	6.40992800114	10.5262410015	10.7455090011	25.2962760018	8.94865999985	5.92428999905	8.57853799894	6.27936499925	5.29594600186	7.2220149949
Metabolism;Metabolism of other amino acids;D-Arginine	127.218850978	193.821101954	140.215176917	137.055246986	154.224346082	100.633721042	194.073587036	237.435532039	180.575919	183.913417018	328.320655058	307.131083043	424.189616042	206.095406015	319.198056994	143.047867977	146.019930982	179.489287978	207.694184073	187.352890868
Cellular Processes;Cell motility;Flagellar	291.851559949	258.40488494	318.34375481	371.194476961	239.852029128	122.076948051	387.76769707	457.585585075	457.10237	425.086487043	500.675920088	668.657871093	543.934838053	459.321945032	479.626452991	245.148761961	407.519849949	227.220146973	262.893202092	333.089474765
Organismal Systems;Immune system;Fc	1.93701299966	1.56684199963	2.31170299862	3.17625699967	1.18372400063	2.19725200092	2.49018700045	4.58823400075	2.213652	3.9321750004	2.41453400043	4.40499400061	3.16408100031	8.36913000059	2.42556399996	2.01357699968	2.03534799975	3.29077799961	2.01523800071	2.31428299837
Organismal Systems;Immune system;Fc	1.93701299966	1.06160399975	2.31170299862	2.23327599977	1.18372400063	2.19725200092	2.49018700045	3.12477500051	2.213652	2.83345200029	2.41453400043	3.33016600046	3.16408100031	8.36913000059	2.42556399996	2.01357699968	2.03534799975	2.19727799974	2.01523800071	2.31428299837
Organismal Systems;Immune system;T	6.07254699894	3.97547099907	5.99025699643	6.7574529993	4.01105100214	7.54384100317	7.34626900134	10.2402540017	6.232558	9.45918000096	6.54107600116	11.3665640016	9.81958200096	25.5991580018	7.29705199988	6.17318399902	7.22670399911	8.04072799904	5.33113300187	7.45904799473
Organismal Systems;Immune system;B	6.07254699894	3.97547099907	5.99025699643	6.7574529993	4.01105100214	7.54384100317	7.34626900134	10.2402540017	6.232558	9.45918000096	6.54107600116	11.3665640016	9.81958200096	25.5991580018	7.29705199988	6.17318399902	7.22670399911	8.04072799904	5.33113300187	7.45904799473
Organismal Systems;Circulatory system;Adrenergic	21.5825409962	19.0822269955	18.518079989	22.4808979977	22.8055830122	32.5485500137	26.5396360048	37.3896580061	28.353698	33.9887610035	31.7308990056	52.5567690073	43.8106490043	97.4711400069	43.0915049992	48.8521839923	41.1103969949	36.2222509957	52.9756230186	43.0358899696
Organismal Systems;Circulatory system;Cardiac	56.2422909902	43.6418199898	48.756918971	77.2051419919	57.8770140309	40.9711870173	68.6214850124	85.685829014	54.993501	61.5803250062	90.0736610159	187.631008026	99.0454210097	223.260479016	88.9947189985	108.953286983	56.575405993	120.891092986	95.3263470335	91.2646089355
Genetic Information Processing;Folding, sorting and degradation;Protein	10385.0584262	11222.9333234	9417.27839539	9990.59497096	10309.7366205	10375.4316524	10841.407649	10380.8073817	10682.219618	10636.0259531	9284.71581264	10174.2732804	9829.28058296	8638.75054561	9978.66305083	10660.6368063	10582.4735077	10166.4701488	10565.3589697	9810.55028207
Metabolism;Metabolism of cofactors and vitamins;Retinol	3426.0704494	3231.18516124	3066.45294217	2950.29928969	3334.50763078	4303.46169381	2658.81714948	2428.1610274	2925.275421	2948.1738863	1613.20823129	2320.26829932	1692.38246017	2034.43428214	2083.22771796	3113.4886785	3374.08228358	2775.84248467	2645.62352393	2806.29682702
Human Diseases;Cancers: Specific types;Bladder	1.93701299966	1.59514999962	2.31170299862	2.23327599977	2.48854900133	2.19725200092	7.42531100135	6.22914800102	4.888889	2.83345200029	2.41453400043	4.47014200062	5.01605700049	8.36913000059	2.42556399996	2.01357699968	2.03534799975	2.19727799974	2.01523800071	2.31428299837
Human Diseases;Cancers: Specific types;Melanoma	1.93701299966	1.06160399975	2.31170299862	2.23327599977	1.18372400063	2.19725200092	2.49018700045	3.12477500051	2.213652	2.83345200029	2.41453400043	3.33016600046	3.16408100031	8.36913000059	2.42556399996	2.01357699968	2.03534799975	2.19727799974	2.01523800071	2.31428299837
Metabolism;Xenobiotics biodegradation and metabolism;Caprolactam	1497.17675074	1495.05337565	1376.34199918	1389.24386885	1507.54760781	1589.11154167	1474.07979327	1542.41493225	1388.980313	1453.83108115	1603.18296728	1635.48388223	1716.27350517	1467.5756491	1653.23175597	1375.33602078	1343.88943183	1422.19671083	1458.30050551	1354.68136104
Metabolism;Metabolism of other amino acids;Glutathione	4712.17765118	4187.73793802	4117.36940955	4287.17735455	4367.40123433	4807.34193502	5999.13993109	4873.1476788	4800.188857	5026.64280951	4550.3014718	4920.97197568	4687.27678946	3900.15416228	4799.72017992	4486.23280529	4409.80921945	4254.74376249	4436.56159356	4189.54724204
Organismal Systems;Digestive system;Salivary	22.6055959961	26.0993159939	17.7159119895	22.4844979977	22.7559640121	40.4902360171	35.2610870064	34.2049050056	22.189032	32.3937590033	19.0479060034	31.7168940044	32.6064370032	66.8951290047	23.0233569996	19.7176459969	27.0093389966	25.8993179969	15.9983940056	28.7207919797
Metabolism;Energy metabolism;Carbon	30553.1896867	30443.5408959	26726.5402741	26848.7956262	29260.6294636	32852.1036638	26999.1992959	26564.4549353	27837.996457	27915.5647828	22637.572887	25738.1447076	23726.1805123	21488.9068925	24743.0085476	28176.4533825	27978.5214715	26226.1821368	27079.5216375	25437.673591
Metabolism;Carbohydrate metabolism;Starch	13116.8689167	13332.0120729	13124.1763302	13272.3260546	12968.5001459	12895.2526114	15066.3754347	13862.5679443	13851.634142	14178.7689524	14824.8650866	14991.4098281	15344.8087245	11978.7251208	15634.5760857	13259.8805479	12857.4387164	12301.0469515	13613.2364298	13129.3582147
Organismal Systems;Environmental adaptation;Circadian	2.14114299963	1.21024799972	1.64261599902	1.73789599982	1.32985500071	2.79445700118	2.50983300046	2.89436800047	2.007933	2.9494160003	2.30948900041	3.36339500047	3.53552200035	9.46507800067	2.35618399996	1.83879199971	2.61525199968	2.26889299973	1.88543800066	2.38979599831
Organismal Systems;Environmental adaptation;Circadian	20.0322309965	10.9354049974	17.6090109895	19.8933569979	15.4263980083	22.6844320096	26.6053670048	26.8523880044	20.812789	29.602423003	21.9673620039	32.9534090046	35.1528690034	83.3031950059	25.1397269996	19.8979719968	21.9117759973	20.6939219975	15.8269650056	26.4358399813
Organismal Systems;Environmental adaptation;Circadian	13.2028259977	7.74261999818	11.0168469935	11.5253299988	9.00931700481	15.5637960066	14.6132950027	16.9113710028	11.271102	15.9527230016	14.2081120025	23.0413030032	22.0787910022	50.1195850035	14.4625389998	11.7062399981	14.8950869981	13.1171289984	11.8462730042	19.4208609863
Metabolism;Energy metabolism;Methane	27653.3345452	26677.1872627	23014.5010563	23168.8517376	26167.367825	30328.5714778	24580.6355205	22837.1846627	25083.471896	25136.2168546	18923.9660403	22303.3991841	19893.0993449	18807.7083193	21274.2763116	26403.3088908	25671.1152298	24178.8536371	24260.5343775	22775.3109169
Genetic Information Processing;Replication and repair;Homologous	5880.11424598	6010.88690159	5800.85293555	6151.78936036	5591.26663599	4869.33172305	8515.96930955	7793.68718728	7080.52788599	7424.91005876	10906.1942469	9527.78398532	9950.21881497	7232.75812551	9569.06559883	6235.49535601	6166.88573524	6296.04603124	7281.16383455	6861.34553815
Metabolism;Biosynthesis of other secondary metabolites;Aflatoxin	4.99475799913	4.65258399892	8.24907299509	5.12599899947	6.35079300339	7.85190800331	10.4053910019	9.86828400161	7.696385	10.9578430011	8.81078900154	15.1487160021	11.7707520011	33.1229590023	9.59061199983	6.57577399896	11.1356019986	7.64898799907	6.69799600234	10.9854439922
Metabolism;Amino acid metabolism;Alanine,	22671.9247871	23887.9275944	21005.6215305	21182.1734598	22494.272365	23721.438743	22032.031051	20701.6226264	22135.851111	22070.7073672	17994.5477402	20545.0509209	18431.9683728	17354.4001932	20194.5318126	23073.1748663	22502.7551662	21642.5926544	21852.6714717	20832.1769603
Metabolism;Metabolism of terpenoids and polyketides;Tetracycline	29.6101199948	29.4025559931	59.5876499646	62.6487709935	29.8507300159	23.6076260099	56.9995070104	41.8071200069	33.020357	39.484554004	21.1957880037	85.7621250119	26.7477420026	40.5538760029	82.6652649986	41.4985499934	25.8680969968	38.6570819953	29.9764410105	37.0126759739
Metabolism;Metabolism of cofactors and vitamins;Vitamin	4522.56118321	4733.59228289	4187.23872951	4203.14318956	4411.63861736	4714.82082398	4472.96576081	4181.54075168	4593.625999	4565.61316747	3675.30333065	4375.51584661	3925.88353538	3468.46483824	4127.91627893	5002.9205312	4720.21042041	4557.57486145	4731.83321066	4285.94847597
Metabolism;Carbohydrate metabolism;Citrate	20692.1899554	21618.8338569	19140.7780196	19136.127117	19904.4847756	21598.7425771	19384.8831615	19736.7597622	20285.926306	19667.704665	17996.3753362	20480.3151648	18364.2957658	17189.0305232	19367.0408547	22110.9168105	21504.3712893	20621.3658215	21094.9222804	19708.4588211
Human Diseases;Infectious diseases: Parasitic;Amoebiasis	1144.1566718	1135.51498473	1079.72469936	1011.9815889	1147.54169861	1069.70657945	700.455409127	769.767354126	938.775857	885.23339509	564.5562241	658.886563091	590.263622058	633.099818045	654.809359989	982.392430844	873.217747892	898.449625892	895.989013314	895.116774368
Human Diseases;Infectious diseases: Parasitic;Toxoplasmosis	40.6149249929	31.8004839926	24.7601839853	24.5739169974	27.7670150148	27.4863430116	50.2329270091	59.6100940098	53.928453	52.4487440053	26.6826560047	43.049492006	43.3361780042	69.1795930049	25.4736379996	23.8707619962	23.3733069971	26.3478979968	15.2130440053	33.7561829762
Human Diseases;Infectious diseases: Parasitic;African	40.004394993	25.0520049941	32.4131089807	33.8799969965	34.2744570183	29.6500650125	37.3445280068	57.3649820094	37.151566	30.4106030031	28.455618005	51.6104520071	63.5110400062	78.1827340056	45.6249629992	53.2154329915	37.2312339954	60.5001799928	70.0494090246	49.1341249653
Human Diseases;Infectious diseases: Parasitic;Chagas	28.824712995	17.5856619959	13.3195199921	15.7235939983	19.7900380105	16.9969310071	36.4395940066	45.8444480075	36.047552	46.8546860048	17.3101310031	33.3380800046	36.8228110036	62.2952130044	23.0353789996	24.1357239962	17.3364199979	29.9536419964	25.9045940091	28.37499298
Human Diseases;Infectious diseases: Parasitic;Leishmaniasis	0.952185999834	13.2382949969	0.404081999759	0.264132999972	1.89790200101	1.38629800058	0.834546000152	4.01898500066	9.99249699999	6.44695400066	0.215462000038	0.250838000035	0.111707000011	0.0398140000028	0.229305999996	1.8686659997	0.824309999898	0.541207999935	0.139807000049	0.377711999733
Organismal Systems;Immune system;NOD-like	1169.9924658	1157.90338973	987.550122412	1096.51896189	1153.61374562	1165.96420549	1297.55525424	1186.29625019	1252.77506	1203.40842012	1051.97719019	1051.21268915	1195.96036812	870.301257062	1064.01996498	1222.36959681	1135.27193486	966.371614884	1162.01853641	947.920682331
Organismal Systems;Immune system;Toll-like	1.93701299966	1.06160399975	2.31170299862	2.23327599977	1.18372400063	2.19725200092	2.49018700045	3.12477500051	2.213652	2.83345200029	2.41453400043	3.33016600046	3.16408100031	8.36913000059	2.42556399996	2.01357699968	2.03534799975	2.19727799974	2.01523800071	2.31428299837
Organismal Systems;Immune system;Cytosolic	19.0033079967	11.2179149974	18.7737209888	19.077260998	15.069115008	23.4451280099	25.7964820047	29.2228590048	20.756773	24.5280780025	21.2101770037	39.4621010055	32.0681890031	84.6067680059	24.2315869996	20.7425079967	24.8449979969	22.4358269973	15.4246110054	29.0026409795
Organismal Systems;Immune system;RIG-I-like	4.26106799925	3.12849399926	4.15024199753	3.60718299962	3.33962700178	4.72022600198	6.39068300116	6.51935100107	1.050148	3.8929610004	4.07529400073	5.51692600077	6.22563200061	16.9544820012	5.06291299991	4.57867599927	3.29567599959	4.90994799941	2.43657500085	6.58543599535
Organismal Systems;Immune system;C-type	7.37333099871	4.76047799888	7.51399999553	7.21779499925	6.03065000322	9.90931600417	8.95162500163	10.2705310017	7.869297	9.94317800101	8.08953400143	14.655387002	15.1086090015	32.4774000023	9.27585799984	7.23793299885	10.6105099987	8.31430699899	6.76048900237	12.4866599912
Organismal Systems;Immune system;Toll	9.1268609984	9.51619199778	12.1865849927	10.4356079989	6.42936200344	12.7660310054	12.8664690023	19.3496170032	15.910062	15.6580550016	9.78541100173	17.0016320024	12.5472720012	27.865442002	9.25164899984	7.59184899879	9.61339099881	9.54794499885	7.50751700264	8.94570799368
Organismal Systems;Environmental adaptation;Plant-pathogen	1223.10601179	1341.43497869	1161.06932231	1196.60174088	1188.92548563	1337.88408156	1481.65529527	1406.86025323	1343.842213	1411.75913414	1472.41170326	1599.30899122	1449.05456414	1281.53070509	1544.56583897	1381.84325878	1297.77381084	1263.38696685	1381.36811648	1306.45640908
Cellular Processes;Cellular community - eukaryotes;Gap	15.4268679973	9.41797499779	13.438748992	15.4066969984	10.4785910056	17.5018000074	19.8026130036	22.3799340037	14.021989	21.8467900022	17.3300180031	27.7784090038	23.1566230023	55.1572640039	17.8786779997	14.6430489977	17.0369429979	17.041821998	13.5686320048	20.0026259859
Metabolism;Glycan biosynthesis and metabolism;Glycosaminoglycan	675.741479882	777.718034818	664.671064604	707.397634927	679.282328363	530.725910223	980.066516178	1059.99139417	895.910209	953.256465097	939.914429166	986.247129137	1170.08893711	809.474104057	914.092419984	619.966513902	799.652656901	678.418259918	629.528222221	888.318312372
Organismal Systems;Endocrine system;Prolactin	154.947095973	219.815672949	225.374319866	227.091780977	229.451299122	120.577574051	235.322246043	287.059545047	233.911919	232.683787024	468.272592083	405.184180056	506.46511005	305.290965022	493.737133992	191.886433969	216.437772973	262.718530968	232.643096081	253.180428821
Metabolism;Glycan biosynthesis and metabolism;Glycosaminoglycan	1.68012299971	1.18307899972	0.620638999631	1.50945399984	1.33376700071	2.1393310009	2.67334600049	3.6550970006	1.40663	1.84146800019	3.33138800059	4.3019890006	35.8095420036	8.01731300057	1.90117799997	1.78972499971	5.13870899936	2.57801999969	1.60316500056	1.93819299863
Organismal Systems;Endocrine system;Melanogenesis	13.8128219976	10.2471009976	16.81543799	17.4083129982	11.6456990062	18.944897008	17.7731910032	19.7023180032	14.83597	20.9284570021	17.9908990032	28.4418810039	32.8781370032	102.934971007	18.8966339997	12.9193829979	24.147117997	15.3990389981	13.9087300049	22.7775309839
Metabolism;Metabolism of other amino acids;Taurine	3979.75749331	3936.64138608	3500.43201092	3479.75603464	3971.74783612	4765.029261	3402.56964962	3337.15008755	3612.936392	3599.35946937	2922.77569952	3634.2417565	3049.0904803	2848.2871332	3177.68577394	3875.95302238	3708.76102554	3665.76170356	3698.7770593	3531.08285251
Organismal Systems;Endocrine system;Estrogen	52.4522019909	21.7549899949	48.1152669714	60.6699909937	30.7203500164	35.3397580149	152.114552028	104.356775017	82.9917419999	100.89368901	81.8604360146	81.3664380112	86.5532230085	107.104679008	84.8247929986	65.5628529895	69.6455039914	56.5273089932	76.3641700268	47.7555259663
Organismal Systems;Endocrine system;Progesterone-mediated	62.4505229891	24.3153689943	53.6344269681	70.2800339927	38.6711860206	45.4177030192	168.063783031	113.747932019	99.0959429999	113.140820012	92.2449080164	101.312256014	97.0122850095	137.18684901	90.1774499985	69.5827649888	71.6354619911	66.826000992	75.6055480265	51.3128999638
Organismal Systems;Digestive system;Cholesterol	8.99457899843	4.86544199885	7.81474199535	8.79306499908	5.2307540028	9.77505800412	11.6070690021	11.7130850019	7.226811	11.8063930012	9.37925100165	14.439235002	14.5521690014	33.1162700023	11.3781879998	7.56355399879	9.13883599885	9.56299499886	7.19959900252	11.9898869915
Organismal Systems;Digestive system;Mineral	646.039944887	486.001047886	432.905256742	475.004111951	559.690108299	656.203245276	998.06629718	693.882594113	698.814249999	708.447717072	376.864695067	350.351614049	449.305603044	281.20402602	470.339325992	364.164123942	466.592020942	313.949183962	419.363013147	356.298104748
Organismal Systems;Digestive system;Fat	7.4186849987	4.41492299896	8.20781799512	8.05955599916	5.01827000268	10.9517390046	10.6690540019	11.847532002	8.499744	10.8597880011	9.37149000166	13.9011120019	15.2539180015	32.2194260023	10.5274049998	8.7772729986	10.1435139987	8.84780899894	6.97171100245	11.4536949919
Organismal Systems;Digestive system;Protein	201.359281965	291.975152931	302.333407821	303.455568968	242.401226129	169.481395071	291.786808053	352.343083058	252.147597	281.804466029	633.517599112	583.095534081	714.894564069	471.340766033	608.317384989	342.141555946	365.073081955	367.919313956	366.052660129	378.696755732
Organismal Systems;Digestive system;Vitamin	10.2297999982	6.48810999847	8.48608699495	9.25934799903	7.62830800407	11.7818490049	13.2112130024	13.9339580023	8.872306	12.8700230013	11.6827630021	20.6115790029	18.2971450018	40.5187180029	15.2766709997	10.0176679984	13.0236389984	11.1961239987	8.41860500295	16.7741639881
Organismal Systems;Digestive system;Bile	1627.92677872	1596.01912463	1562.49010207	1484.04697184	1659.28590489	1665.0136097	1361.79602525	1333.90656622	1479.82089	1401.38351414	1060.43117119	1272.77494818	1196.47741612	1210.21024909	1289.57124098	1536.42681076	1677.89990779	1304.08601784	1273.81299545	1366.47025904
Organismal Systems;Digestive system;Gastric	5.37893999906	3.56209699916	5.47806199674	5.37449499944	4.53317800242	7.3571840031	6.6053760012	7.51287900124	5.858324	7.36558900075	6.27248100111	11.0572120015	11.9886300012	24.7124500017	6.76055399988	4.91711799922	8.034405999	5.83324999929	5.33003200187	9.73169099313
Organismal Systems;Digestive system;Pancreatic	11.0174189981	7.94625899812	9.50944699435	12.1557839987	8.48053300453	13.3884280056	14.7407790027	15.0116220025	12.660452	15.6000860016	14.2371780025	21.438559003	21.8781480022	46.6392110033	14.8086819997	11.3514599982	15.927352998	11.4500839986	9.17560400321	16.1078219886
Organismal Systems;Digestive system;Carbohydrate	25.5797029955	21.331974995	18.507569989	16.9960499982	27.8247250148	9.52752200401	13.2509350024	12.356807002	15.965811	14.9575300015	19.9224540035	29.7606670041	67.6625060067	18.3076210013	31.6859909995	57.4093649909	58.3993529927	30.4564909963	35.2664500123	27.7716849804
Organismal Systems;Endocrine system;GnRH	7.31595299872	5.12893899879	7.78976499536	8.55075199911	5.71690200305	9.55443600402	9.09556300165	12.101113002	8.071976	11.2977640012	8.68701500154	15.4622060021	15.1527110015	33.0815800023	9.18611799984	6.9306949989	10.0697539987	9.1240279989	7.34527000258	12.0459739915
Environmental Information Processing;Signal transduction;Ras	13.7103349976	7.25229699829	9.34602899443	11.2212439988	8.94929200477	11.1718120047	14.4092100026	17.7734350029	10.2813	16.5727090017	14.7155700026	22.9415260032	26.7969320026	42.276569003	16.1371219997	9.50913299849	13.9265829983	12.5779609985	10.8356520038	17.9547159873
Genetic Information Processing;Translation;Aminoacyl-tRNA	24370.9874638	27006.2638997	22519.2300536	22575.6435166	24047.2997868	25818.3431039	23930.5064883	23083.4569968	24757.803596	24426.7078805	19886.6634845	22887.1197992	20977.1742711	19571.1878334	22605.4480936	25566.2834739	24969.4399629	24331.9469751	24437.5125276	22959.3028358
Metabolism;Metabolism of other amino acids;D-Alanine	576.2467879	635.159930851	648.247592614	668.50024993	545.626697291	372.210522157	1050.87162519	999.792819164	775.318709999	862.723179087	1380.10062624	1266.12872118	1527.84981415	956.935793068	1348.16059498	627.4639949	645.158096919	694.142160917	825.459039289	796.652356438
Genetic Information Processing;Folding, sorting and degradation;Sulfur	7039.02645577	6998.71118036	6428.48456117	6575.29286431	6765.11693061	7152.47326401	6595.7461252	6411.65528105	6922.85719499	6853.5356757	5599.03258599	6772.06304094	5958.01774158	5563.67478439	6483.27735889	8028.55989672	7632.01660005	7212.20924313	7345.10332558	6518.4274814
Genetic Information Processing;Folding, sorting and degradation;Ubiquitin	76.5974309867	44.7765309895	61.5492959633	75.5493429921	55.6888550298	89.9961820379	106.096862019	107.213062018	85.881761	106.888062011	95.5132330168	130.277098018	131.265663013	318.267397022	89.6444779985	68.896252989	84.4796559895	84.2123549899	65.1068150229	100.308798929
Cellular Processes;Cellular community - eukaryotes;Tight	717.609061874	820.168947808	593.214939647	607.976516937	726.981808388	904.944044381	573.702758104	594.622786097	712.231141999	670.792550068	380.935580067	455.965660063	414.527003041	428.64356603	437.159771992	798.852141873	634.901895921	695.524914916	563.067243197	620.040473562
Metabolism;Metabolism of terpenoids and polyketides;Geraniol	3868.61021132	3445.09429519	3262.55240506	3179.32546167	3686.68136297	3973.44181867	2814.36738351	2842.39221147	3113.27006	2958.5332713	2208.76136939	2777.00293739	2423.83009424	2530.20954118	2631.39724696	3047.56350051	3286.73089659	2971.23597364	3044.33447207	2849.21162399
Metabolism;Amino acid metabolism;Valine,	24208.0410058	23782.4243864	20399.8510749	20491.9247789	23332.8281435	26504.9213232	19882.0435276	20024.6142933	21962.30497	21222.1987332	17222.010655	19792.5428667	17998.8794488	17015.4396872	19006.5352887	22025.9707515	22392.6568552	20866.2743325	21503.0458005	20135.1060648
Environmental Information Processing;Membrane transport;ABC	64906.8400477	63673.3394611	63366.7016103	62411.6924545	63134.9115517	68235.7535427	63205.8291075	60480.7056989	63491.995506	62632.7096274	47550.0360484	54885.5108176	49792.1831639	48655.0346494	53927.8546161	66013.9267885	65372.0837359	62923.8918564	64856.0712427	61266.0607407
Metabolism;Metabolism of other amino acids;Phosphonate	1431.30323675	1257.51716371	1064.55464537	1138.78162688	1354.27766372	1388.46990658	1432.67172726	1183.58853619	1353.530211	1351.88906114	702.682269125	954.512537132	897.680750088	870.636584061	911.960435984	1288.73545279	1310.06456784	1008.55348288	1010.18572035	1192.63566916
Metabolism;Global and overview maps;Biosynthesis	158937.958157	157117.538933	140830.132959	141705.94778	152806.335116	164884.848846	150540.73263	143700.082067	151696.517476	150917.230537	125332.798354	143820.197618	131943.340521	120151.772787	140276.783287	155737.312314	153045.146835	145641.906121	150234.903458	140924.448609
Genetic Information Processing;Folding, sorting and degradation;RNA	6633.22142684	6705.62672943	5953.76501346	6163.47966436	6425.96116643	5984.00594752	8443.70978354	7788.15312727	7312.20530999	7523.28478277	7673.13792036	8401.74432417	8362.87625082	6868.72966149	8238.68840386	6864.44122891	6662.26636517	6862.31328818	6875.32877141	6548.22740338
Genetic Information Processing;Translation;RNA	11249.92551	12504.0804901	9945.89829108	9915.82940297	11116.1549469	12256.6042122	8631.07796157	8479.80457339	10205.755185	9714.64920999	6692.21435818	8027.37146711	6940.13884168	7595.71343754	7682.68742787	11522.4422182	10964.5545526	10611.4016227	10492.1866077	9679.42200716
Organismal Systems;Sensory system;Inflammatory	8.95956399843	5.64355499867	8.9079609947	8.85396399907	7.06801900377	12.6319360053	10.819015002	12.9550890021	10.748729	11.6858010012	10.1348890018	18.1972270025	18.1257930018	40.5438140029	11.3346979998	9.57786299848	14.2139769982	9.29360199887	8.31466400292	16.3974969884
Genetic Information Processing;Translation;Ribosome	39419.7195821	42023.0554612	32517.6686836	33408.9034135	38366.2029475	41324.8810644	37872.0772689	35614.4424048	37858.768548	38000.0006699	30293.7253184	33884.5177147	32568.7503222	28553.454683	32588.0208354	35639.0850043	35767.3542835	33796.5187239	33979.2266539	31453.9466878
Genetic Information Processing;Translation;mRNA	1668.75300871	1688.9345566	1312.50932322	1329.78378486	1632.28704587	1779.08943775	1185.99829922	1216.3069962	1426.148284	1341.82667314	910.974135161	1221.34331617	983.841733096	1276.72399409	1077.98150198	1627.54822874	1655.08296879	1468.42516382	1523.39796953	1332.06984506
Metabolism;Energy metabolism;Oxidative	32385.7956714	33350.5248352	28419.6979021	28901.424995	31999.5020751	32374.0882736	32855.039981	31277.1342691	32100.583778	31728.5999882	26183.3116106	29080.328847	28821.7868498	25021.0235398	28523.5782225	29699.1985243	30255.4482352	28687.1303806	28393.494032	27688.7752854
Metabolism;Energy metabolism;Photosynthesis	405.847492929	89.1732569791	367.588799782	504.044294948	220.310902118	222.387402094	1778.21845332	978.22641816	809.485698999	1013.6475421	574.955641102	353.441631049	563.345849055	247.369233017	686.057371988	391.877419937	394.776228951	124.649238985	457.52142316	242.998260829
Metabolism;Energy metabolism;Photosynthesis	3566.48700938	2021.94589353	3194.6073351	3765.62413261	2536.60379335	2219.27913993	9768.06171177	6572.23865708	5500.10654999	6403.42468665	5531.88728898	4638.32771064	5481.44213054	4044.35493628	5730.9707499	3392.88487146	3515.86792456	2487.2465477	3984.4241654	3089.41218082
Metabolism;Global and overview maps;Degradation	6462.20821987	6355.10324951	6015.69202042	5846.45453939	6351.42123939	8232.52052346	5490.031498	5177.78708085	5733.762027	5870.5070096	3855.98644068	5054.1237237	4048.9367584	4293.9224133	4717.94619392	6044.13619704	5902.34138727	5763.47968931	5647.86580298	5376.6731792
Metabolism;Carbohydrate metabolism;Butanoate	23997.4088938	24440.0002603	22282.1514687	22248.8866077	23627.2048456	25192.4860546	20769.6093368	21072.0267345	22581.280321	22053.6831712	17917.6741962	20815.5422519	18755.6234018	18042.5123073	20044.7286037	24105.8695192	24529.263673	22399.4504833	22579.3098889	21817.6673346
Human Diseases;Cancers: Specific types;Gastric	14.5842879974	8.72258899796	9.81053499416	11.3550559988	11.8024830063	17.2436510073	14.8491310027	15.8080090026	12.464157	17.5960470018	9.24819200164	16.4235760023	16.8837480016	37.2516500026	11.1163419998	8.73462899861	9.6530319988	9.69844399885	7.88479800277	11.260145992
