#contig	SG1-2014-09-1	SG1-2014-09-2	SG1-2014-09-3	SG1-2014-09-4	SG1-2014-09-5	SG1-2015-06-1	SG1-2015-06-2	SG1-2015-06-3	SG1-2015-06-4	SG1-2015-06-5	SG1-2016-02-1	SG1-2016-02-2	SG1-2016-02-3	SG1-2016-02-4	SG1-2016-02-5	SG1-2017-02-1	SG1-2017-02-2	SG1-2017-02-3	SG1-2017-02-4	SG1-2017-02-5
NODE_23_length_83724_cov_22.899473	124476.868426	2464106.35293	150325.632011	156244.486781	399205.345534	446034.874889	237015.209948	422247.222412	748056.100301	483277.046478	1158.17572616	1067.23731778	0.0	8509.12767456	3005.61774458	133055.876311	554973.601214	63945.2619149	50682.0796907	47803.9802591
NODE_24_length_82296_cov_31.970282	225616.46404	88683.7479975	413836.732631	536883.420974	76452.2599528	86571.5574029	176659.055331	274007.237553	450270.34335	354192.052624	269925.134133	423507.871221	277348.08129	232989.608118	283304.806753	232544.600129	480506.109419	173128.492337	139874.434763	245371.037094
NODE_25_length_80780_cov_23.804670	150289.294988	83674.5832733	151495.172967	183526.015614	105189.023517	179524.251947	201977.925747	178097.00689	176047.955412	197776.793258	224711.783056	310617.44216	285746.882237	647853.246063	200399.703096	148935.147103	168225.592995	162689.596076	131024.601999	248608.359562
NODE_26_length_79884_cov_29.141816	179436.127649	145276.996429	506282.878483	510113.412317	199284.893994	87096.9609449	331699.993036	992149.785313	421208.37193	352789.86734	168970.874078	365702.523578	537343.484333	347229.860473	231089.075679	184260.393124	212263.863899	260910.816744	219273.24913	249840.408198
NODE_27_length_78382_cov_23.095255	148063.293603	81665.8927002	165288.327666	152656.946399	108596.454614	187704.82253	194985.125911	210503.754403	153914.520817	182662.341634	193459.836534	299979.564999	275132.353824	660706.400423	217458.13271	130442.37894	186305.882681	177296.163942	121473.919824	229603.283216
NODE_28_length_77566_cov_23.729922	132365.05019	2281339.63693	160246.22435	160842.996675	352955.070472	383585.451044	268845.163633	323865.811321	717706.989266	457179.376361	0.0	3356.15376308	1775.14373788	14895.8130015	0.0	104378.571832	549918.061848	62890.9973906	58347.9539347	66623.414345
NODE_29_length_75266_cov_31.285663	184689.583384	66301.9945269	365584.117647	446630.78279	52360.1764764	54431.3048998	126267.697373	208370.261658	369566.79497	327205.459786	124812.854105	348551.471287	215239.981513	118391.008906	212378.991502	184871.563307	484805.973229	107120.936137	63903.7855487	190132.335968
NODE_30_length_73695_cov_23.782102	116684.824493	2185557.26383	99888.7832251	139393.542878	342854.427921	374822.94091	216074.900975	410318.683848	749940.681938	474435.91317	4634.90000749	3203.43232324	1775.51796455	10768.1838997	6014.14812161	140169.526607	419705.673508	66221.9892199	48792.1340199	48788.1717986
NODE_31_length_72753_cov_11.111269	5610.15904519	1008.8444232	2296.46190888	1817.99186852	1131.6099362	1360.57928829	4209.42840616	1351.31169363	0.0	1010.79557177	85750.4903921	144234.338927	65698.2111481	11719.1562043	54129.8865486	426700.832912	301699.131198	291841.509564	668773.017966	153512.763777
NODE_32_length_72346_cov_8.080190	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2317.60216567	0.0	261023.856662	0.0	15036.4456768	998889.75128	950.862588674	57247.1951981	1748033.20998	27371.158119
NODE_33_length_71882_cov_28.253275	164946.677566	35297.6875661	264103.915327	331807.073199	29423.3382861	36736.9760852	81386.5006243	176834.320614	292776.494369	268539.045661	39400.9110785	226402.357198	94113.4179746	62797.788244	107262.646793	153407.934388	373697.647376	61738.8394252	13395.209645	120198.453013
NODE_34_length_71497_cov_23.594398	133531.2791	81186.154463	142389.997645	137271.966912	105247.79879	171443.062062	164179.667083	195737.266713	135310.232107	156483.178147	181943.479939	257378.637886	287674.560755	604577.696064	174080.426779	134896.042836	153095.983819	163892.357932	116732.340052	202318.943664
NODE_35_length_70506_cov_8.364452	204236.629757	714573.07501	258385.892482	232742.909193	286338.939285	255818.315327	67359.3962207	74249.816292	243806.730329	171637.205711	1158.97640676	98258.579562	8879.41339059	31055.6566794	3102.06254202	9753.48408685	16166.4453147	10103.5952126	15314.1762961	5962.4856004
NODE_36_length_68655_cov_24.460627	97640.960065	2772822.73718	33307.3531081	6364.97313961	478804.287618	355191.032928	188064.752045	174170.905819	201835.496503	131267.554877	1159.07182298	1068.1476493	0.0	0.0	0.0	881.801830351	0.0	0.0	3827.91723802	0.0
NODE_37_length_68197_cov_23.759752	89787.5028578	1998214.98476	136679.329076	134578.439323	330533.353027	326621.611419	225964.476231	365905.30335	512187.887566	410980.875739	0.0	0.0	0.0	5323.26874585	2005.36531104	100530.008692	460336.833831	62875.8637778	33495.2905383	47614.5125485
NODE_38_length_67287_cov_20.143369	408557.726711	575372.949529	54631.1192074	44851.895928	809223.384177	581147.36435	332191.272807	175021.215102	338368.363336	269628.12659	15069.3957083	29911.2509022	218482.798729	26771.4354965	37502.4511757	49385.9272366	258011.368055	281847.694642	45938.9490374	111991.616013
NODE_40_length_65326_cov_14.711005	36391.6012044	46109.1062662	44803.7432224	32209.9679112	61139.7585636	35390.5303547	15783.2550091	18906.7258546	28616.3793561	17169.7097504	9275.56221157	103635.922796	30201.2409656	21442.9708174	9047.28027745	51556.3613798	36197.4771456	112300.591146	312998.986929	47624.1264669
NODE_41_length_65294_cov_7.838302	173997.846815	641124.576523	219423.904906	212830.797075	213989.636656	254540.298234	63169.1340308	76977.6769555	214719.408151	173717.463826	2318.72345804	80131.0639836	10659.2905493	25557.4105264	8023.01569468	10584.0245694	19026.0767678	17983.4295211	33524.7186872	11906.077423
NODE_42_length_65255_cov_22.005537	383587.224779	1530542.11092	61029.3007789	23647.9472852	542777.284941	181037.159301	335628.646688	244311.557164	308066.125219	348349.353812	17390.1960174	127067.529832	19588.9842286	29047.4081859	18060.8009282	15055.4190627	33752.6733948	137118.052357	22159.5074287	25010.3134225
NODE_43_length_64906_cov_32.257822	1143429.22007	803866.11715	678971.166714	719465.271854	645303.81277	5259373.52724	579523.074422	336280.685074	558986.760421	585808.187473	5796.88670843	96160.0533879	17766.0245707	30882.9012509	5014.52612969	3528.10588856	13318.6165712	43798.5458031	24887.4471869	111920.15236
NODE_44_length_64648_cov_23.367145	101035.719586	1824414.05563	130971.725527	134618.57912	315906.315705	300833.53852	181092.393308	329534.496792	620293.335873	381792.635509	1159.4021056	5342.32677618	1776.66285568	10862.9250438	1002.89463988	107609.238457	436057.903863	53906.954323	51812.7466264	41673.2024368
NODE_45_length_64520_cov_23.537470	135838.170208	78693.8766748	117186.447118	145535.218425	108700.111223	140208.721064	127748.451449	139108.146764	121370.119508	162616.954231	151882.751453	226517.110908	213198.894482	556974.914376	160468.518672	138481.902626	118919.862528	143753.182584	94766.3536829	190507.955566
NODE_46_length_64300_cov_21.271056	384203.773007	1463422.51568	27693.9146575	6367.31185962	488027.219012	170158.794395	284981.435318	171524.576828	335370.917299	294221.543516	4637.70195061	78226.6410749	1778.54038831	13844.73645	0.0	7944.98479939	13324.5243297	102635.923106	7660.93655419	3572.10072977
NODE_47_length_64014_cov_17.555012	6747.49619312	13700.1848077	25204.0306685	30905.5181061	10207.4417649	17825.4618635	5629.17210216	4054.28499698	16367.1613996	7307.51332825	224774.10871	468972.13139	74759.242709	561901.811355	587948.841773	664762.424354	592371.865141	598222.729716	566633.356487	460534.10006
NODE_48_length_63987_cov_16.831336	19397.8137496	12119.7325399	9191.48821534	18040.482733	15197.6743615	4180.05600828	8423.27195806	12175.1910616	16474.1012022	10319.3908555	128978.340449	185540.653126	15990.5774525	20274.8045297	37109.7747582	62524.3005604	399887.496494	129689.727578	89918.4964316	188275.025046
NODE_49_length_63535_cov_42.213264	2115387.21342	2565466.53974	277423.014529	227348.263785	2591090.75386	2439395.98463	864000.101605	544226.105573	1059067.60006	766675.185243	24629.2961689	25919.6929658	61075.7405518	53740.7215075	34865.0724585	16209.0700156	11560.8561062	24709.4304924	68274.2219581	54200.0042051
NODE_50_length_63339_cov_6.317584	39295.5068029	239629.716757	244736.519568	342954.155355	57752.7324879	55882.2111989	32290.6408495	52676.9061407	70027.5906505	67678.9822592	120589.27999	147463.390924	126154.754503	120352.854595	111334.62394	57910.2451143	70478.5561803	52789.0630046	62225.424902	57157.5597818
NODE_51_length_61516_cov_10.136363	52775.7893893	769425.397904	24132.6953857	20926.5858454	95137.633502	95308.1953197	36507.1328957	235055.039446	553299.086086	357639.264739	17395.1844239	14962.2665316	1777.10763675	2130.49649485	10031.5526546	126160.193951	45676.076458	32576.6660628	10531.8624	11909.5889558
NODE_52_length_61488_cov_24.247766	97691.5386365	62563.2569361	127559.02971	127379.441363	86077.1469564	153854.941337	144624.808789	149949.276244	128403.036159	148511.584714	129884.223753	265046.92744	273674.486498	540080.201641	169533.419747	127924.962199	147496.041797	141540.284161	99574.2433167	178643.880108
NODE_53_length_61345_cov_8.136597	287463.523189	46418.3332964	157439.686428	169235.019195	152902.227874	2386820.25026	105310.393926	54036.4075691	91050.5159919	89916.2222838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NODE_54_length_61300_cov_19.745628	1246428.45724	902636.914862	29879.215443	13648.0185114	1137144.29148	253251.642925	717517.340378	487680.580022	548639.700384	712260.371072	3479.09483463	10687.5294076	37319.8303346	24501.1328451	5015.84838266	73227.0393261	7612.81516853	3370.02962092	17234.2447501	16682.6283318
NODE_55_length_61187_cov_6.353906	199879.58001	352177.293917	9193.71380358	0.0	299013.163695	215129.581895	179731.874902	128338.210077	249808.543646	277834.669195	8117.92915608	10687.6382964	7108.61687292	13848.6212085	26082.7103776	13233.9221531	90403.0545244	32577.533321	0.0	10718.9136361
NODE_56_length_60776_cov_8.877917	106680.877164	513003.336197	47352.5076547	12874.1949524	437687.280316	31317.3489524	75826.6751173	93217.3869769	87142.1006301	67877.9594408	58595.0707388	63059.3615392	55093.7787857	39024.5076133	44387.4076644	53819.5709429	127520.359515	48171.1300906	46917.3542739	41686.0671233
NODE_57_length_60532_cov_16.531524	6886.77079796	14640.7006348	24498.969118	26641.8926634	21864.7815752	11164.2023195	7196.03649987	5456.07683698	19928.8598923	12383.8733437	232667.568041	502045.771516	51262.4897322	558617.017108	524420.114522	627864.503735	559761.555205	557409.021834	515257.71223	381319.952287
NODE_58_length_60342_cov_11.119031	58741.9848253	57733.1291399	74410.4912886	79956.4009623	63471.25456	37855.06987	17615.2191315	24994.6410755	49564.7485444	53200.4319743	39461.2161836	91983.2104677	31274.2092338	38264.112256	32100.2260423	67312.2535122	40588.4442232	90554.9664187	211447.268772	74838.8952797
NODE_60_length_59626_cov_9.246143	59522.457123	713742.431293	29883.7476207	17426.6808773	94021.9591262	70810.8371249	56172.8253083	235093.742634	528211.820899	376894.904979	9278.89543669	10039.7270082	1777.39882789	4324.19619107	11036.3820066	106206.95348	36346.272044	28087.7589486	10533.4080307	19345.6915677
NODE_61_length_59600_cov_7.851239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	209734.385201	0.0	25082.7488291	814655.164226	951.731660842	40446.5041546	1295685.09093	39307.9742933
NODE_62_length_59157_cov_9.491523	69949.7495458	543799.544327	21893.4161133	18252.261537	429348.984375	24512.3820387	77240.4606893	66207.3565321	75889.7474494	37387.9138302	59249.5593183	47493.2106823	57637.6284408	33395.949545	47407.5092632	34440.0192123	110700.255933	28179.7701809	9615.57176389	21495.0204906
NODE_63_length_59021_cov_10.981379	68510.6137637	894197.222979	350579.607206	467782.357147	90628.9656464	132095.97736	33705.302363	149981.810553	457679.260802	230393.138712	0.0	1068.9476119	0.0	5327.48666659	0.0	1764.82147875	0.0	2247.15329694	5745.76093452	40501.2651739
NODE_64_length_58113_cov_7.540218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3480.04018157	0.0	209764.171211	0.0	14048.1485741	764224.729424	0.0	46070.1256585	1275659.94778	32165.4024808
NODE_65_length_57952_cov_27.570530	114708.599603	106394.14303	324724.721486	319239.246284	105562.785319	47036.3198854	227533.94069	710420.477468	301583.307956	236838.790615	89031.4744669	240619.147703	369422.654917	207387.044131	160874.43167	132061.916915	161368.591307	161025.007727	135121.468718	142789.727316
NODE_66_length_57905_cov_7.292152	119063.064704	529043.027929	155191.537758	170691.480858	172214.667748	187650.225223	39326.3528081	47296.4820768	185659.343975	132388.435023	1160.05466407	71628.4307494	7110.76580955	22378.0988239	12094.4510124	6219.25956527	14278.3335953	7896.72169906	6738.48844723	3573.99617866
NODE_67_length_57849_cov_29.256912	111313.972008	100176.798551	305005.992431	320456.526269	127059.074201	70415.30978	264049.73148	709715.743374	269661.977409	228603.687282	103940.916695	248127.494995	405227.94776	239584.512586	165084.769842	140205.103555	153878.448648	171400.236617	152413.896175	180082.719373
NODE_69_length_57368_cov_7.691536	315644.984942	407281.742967	14991.3032398	9116.23032935	640015.920045	159354.589748	230350.451924	132437.051863	217546.77664	193034.038169	2331.48518259	4276.56146047	7360.16499679	3309.36946363	2100.58372566	17070.646538	21120.123464	1161.7946756	21530.8530075	22918.3345814
NODE_70_length_57173_cov_14.216097	28662.4848559	15810.8204269	73953.2437379	67299.3461423	18500.8376316	9534.21039486	15625.8734067	62650.5009996	23654.8165089	18979.7721838	345153.627137	367628.153983	76693.9900288	578703.131597	345214.867437	418841.507052	415722.023125	415963.262393	428514.6474	185741.269618
NODE_73_length_56844_cov_6.221187	25349.0885679	42395.2811215	77029.3067212	101953.765375	30609.7974118	17706.9050554	73041.1956196	179447.855121	58389.3358549	42449.3727031	37124.8424621	173467.544427	7111.54040033	14924.9834331	80284.2334009	32655.1863974	7615.87441398	29237.0385958	16282.7255951	10723.07667
NODE_74_length_56341_cov_25.947625	304535.840395	1261230.09929	49057.1581354	25136.4763229	439209.095589	149476.355732	262203.671349	173472.624037	252747.574762	303301.89426	25454.0346326	116340.732222	19869.5854774	25719.7422911	21412.4406632	47810.6487526	30894.1062384	100400.579382	30157.9184218	32710.6097175
NODE_75_length_56208_cov_15.875554	312309.414397	223595.645235	31043.7118453	30042.175366	193776.683441	4357504.02059	202278.968822	143264.733987	245250.55859	321422.437848	2320.4712885	1069.24426592	1777.98111856	2131.61825193	0.0	0.0	0.0	0.0	0.0	1191.55644217
NODE_76_length_55792_cov_10.334159	10567.6341922	10385.8341725	28741.7087044	33177.6056638	13488.4341683	8622.96845451	14993.2749308	2805.95573026	14443.1059007	25426.467889	171964.640573	254613.223883	123662.32585	103406.761411	216370.413068	527728.099921	388614.748043	363028.742788	271976.04668	443443.01162
NODE_77_length_55542_cov_17.773587	10129.8298452	11541.7900557	10415.0561151	10925.2930744	6811.42910739	6847.01218658	5631.62942946	4054.92367567	4677.09419815	10197.3504011	216975.486604	443505.614651	48009.5357947	496515.766312	537503.341998	605159.632088	532406.382835	541589.850103	537824.688083	375356.694904
NODE_78_length_55500_cov_41.128470	140746.755165	76099.3387837	103959.54816	122500.752664	58336.1261146	489042.172796	129241.865213	106780.503594	347776.163666	224711.645486	9289.20882792	211728.607039	23473.8604668	151358.140419	13084.2858882	1000957.7967	665493.347782	192193.939435	10537.1631192	113314.448357
NODE_79_length_55438_cov_22.045610	332823.888809	508376.510106	85684.1786797	83408.7122515	686504.56368	478238.546657	266914.025426	201221.341817	336417.71187	252259.282406	31378.6580242	43119.0277894	204062.025736	36769.6381007	43001.6069078	53844.0796118	205706.196802	232708.464465	50342.8015779	118472.109267
NODE_80_length_55245_cov_29.121326	188751.600077	97925.1665281	272523.099128	348711.335786	78199.0201538	66751.1023767	150317.367501	241952.158789	302505.101032	271921.319429	187973.589266	315462.647741	264950.078354	138571.373666	221818.815814	173009.136834	348482.356302	103405.190895	77593.7343885	165638.588874
NODE_81_length_54774_cov_24.590471	334825.319895	1299504.60685	36865.3654835	25360.2171528	447685.453481	158030.016747	313155.973107	190895.244681	272578.504377	294824.574469	22686.6784712	88025.5188006	10669.6699143	26080.4345083	12066.3971826	24551.8688714	23930.8044265	111278.351556	30787.8120346	17875.5131115
NODE_82_length_54436_cov_30.300969	119103.075593	33316.9381474	227698.000433	270437.576597	32869.3220949	17710.8357512	87106.219393	148698.431682	253471.57707	220385.861569	32491.9098848	190363.299244	80025.6136744	44773.4421445	82310.4323607	120056.290751	329663.740536	37094.0516183	16286.3297987	122749.768512
NODE_83_length_54218_cov_19.352547	130342.138763	81779.3886678	83951.3172253	103807.192186	86142.5391656	21798.4233206	71653.3391996	98684.0286731	93447.9401656	73800.6103722	819279.331406	309080.299779	604652.803304	329413.157215	226860.531033	241000.344122	59038.8887338	55080.3368438	562369.946616	263381.745209
NODE_85_length_53857_cov_16.494777	20119.5780721	16610.318431	29780.7597135	25370.0270637	11761.0063831	12569.3859649	11589.6964816	16358.3875892	15571.2317262	11190.6630668	96463.8526113	138347.452214	30621.7824059	23275.8102011	34663.3419454	64493.6345107	350695.3271	77713.5314186	73926.4593388	150106.017046
NODE_86_length_53852_cov_9.236351	9417.62459502	10628.9389431	95149.2826124	128336.187915	18610.14987	6894.33886591	5924.74413342	11258.9130765	23814.3280455	16413.9418776	0.0	56684.837046	5562.16621985	16266.6543855	40795.9681748	520323.161822	27159.246367	34366.5210025	1198137.24252	89642.4034849
NODE_87_length_53784_cov_7.461073	528134.414892	139837.759216	18401.2090999	5463.8261823	207433.003349	1537001.04498	16860.3061586	58131.7161571	89947.8061225	56616.81742	0.0	0.0	0.0	23454.566512	0.0	0.0	0.0	0.0	958.055256326	0.0
NODE_88_length_53737_cov_25.150497	95514.1577876	75724.716594	105807.531305	112920.010195	78212.8853121	128071.788708	131302.798651	155469.363794	129665.694665	144575.781241	147384.871713	209629.525464	200969.127436	488284.665153	146563.131005	126244.172172	129511.421886	145014.703878	87185.8437511	188309.790428
NODE_89_length_53543_cov_7.653455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2321.07481521	0.0	206309.195604	0.0	17065.8919003	691266.309977	1904.63334197	57332.5651037	1199838.88933	26220.8977028
NODE_90_length_53539_cov_7.712624	120347.871753	533202.572428	192127.519893	185729.517362	199504.296013	162136.651483	42151.7285266	50021.6788504	144945.293852	121468.263231	1160.54063999	72244.1499735	0.0	21333.239759	9137.30494867	1765.66256722	4761.54049592	12365.8331623	5831.40305087	0.0
NODE_91_length_53429_cov_22.879623	85403.6688794	1555426.6167	88559.492979	96532.2006566	239181.672441	265688.989879	154558.052245	243351.674601	466111.322218	342747.015155	0.0	1069.59266684	0.0	10661.6666011	0.0	72393.9721508	355216.043939	38222.1768881	25869.0935783	34564.353687
NODE_92_length_52907_cov_96.575948	1785985.40228	4628195.66131	555439.74328	503226.2874	3043313.01777	1767885.89985	3761214.31754	4625332.52638	2829499.46556	3151930.66567	180961.115903	338310.713548	480108.94522	298925.229807	334256.467169	137592.159494	194441.460318	119311.582386	206865.282308	151191.221726
NODE_93_length_52899_cov_17.112879	5800.79356663	14194.0922761	16140.9090421	19515.4943676	11541.4119279	26697.4173794	10023.9578308	10854.6873316	12850.9633621	18758.1875697	189722.995787	417382.148412	48816.606176	459217.059468	474253.132046	527740.717053	489427.005377	515245.309292	450976.768186	356725.855996
NODE_94_length_52693_cov_23.942437	123620.439681	59575.4607516	109271.27589	106560.024627	64618.9523468	126722.719904	141922.617063	146023.199459	98136.7710766	151670.287912	131152.460874	180773.278172	168976.971884	455293.689448	143567.27676	81228.4946413	109526.036285	111302.999994	83362.2800238	150188.4495
NODE_95_length_52676_cov_23.862773	83163.0327164	46448.7585878	103520.350322	114757.21209	79356.7470629	100833.330702	136302.135818	152783.829605	103978.406966	139536.933254	121867.588426	191470.318593	172534.754545	453162.139467	139551.686968	92706.6340826	115240.64321	125918.740906	90069.7146155	143036.900326
NODE_97_length_52335_cov_6.907402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16064.0939463	641022.4361	0.0	0.0	1236106.90965	2384.03796566
NODE_98_length_52244_cov_31.368890	125874.363164	72758.5170644	261115.020256	291463.925445	44215.4671845	36792.1775108	109608.506151	177130.004815	271058.209954	231561.71906	159015.814449	285615.30243	194066.130187	129025.033205	195783.118088	158226.036552	355263.503057	97076.9814345	64816.1714818	156156.274258
NODE_100_length_52167_cov_17.156970	5630.1878533	9060.97555011	8417.51025524	6539.84488653	7939.60701147	5613.7813691	9836.72214537	12185.8622413	15465.6762441	6296.20319293	153339.153782	152338.808627	88018.1322021	83928.1534142	47189.1400313	56533.2309872	321127.100781	99327.0136969	63119.8566985	142740.540946
NODE_101_length_52157_cov_7.096138	116884.495604	482685.420567	148388.525048	137536.144185	180265.08278	167610.406712	49183.7370673	51381.7369442	137867.198686	114265.215208	1160.72164705	48312.0540686	5336.46954707	13862.3397219	0.0	2648.87761022	8572.1410035	11243.4123884	19164.8240022	4768.16182999
NODE_102_length_52105_cov_7.592315	134867.514291	467540.566541	173696.224964	166684.077643	189336.322188	178512.918098	51994.499912	62199.310189	168245.745624	123366.731229	3482.13583343	59905.3167143	14230.6656272	10663.4428506	1004.01446692	3531.90842417	14349.2010579	12367.8138722	4791.23345616	3576.13247837
NODE_103_length_51997_cov_9.952774	12362.9844609	92903.1324621	180600.463424	226733.226375	60089.6070178	27254.1859585	26700.1715853	40565.2841129	51409.0457389	72000.4200996	25631.4090133	40650.5547567	8894.25582619	44786.9691934	172695.436916	395334.091922	152908.840121	303235.678564	141821.944888	122879.795114
NODE_105_length_51778_cov_8.478781	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1160.75268986	0.0	204573.817773	0.0	15061.0218081	736423.972475	0.0	49473.0904283	1280260.32932	27418.260728
NODE_106_length_51641_cov_22.867154	82048.7427484	1445094.53757	98932.0368502	111129.820932	236968.072516	263012.940272	151774.979028	197426.176038	486069.526776	308433.345117	1160.80421435	2139.57122452	1778.94225903	2150.41363149	2063.86426985	78588.3632733	326633.618551	41603.0269851	22254.7878772	35763.4634636
NODE_108_length_51498_cov_35.672492	170038.489233	117627.188918	294409.628949	387335.729375	99845.2763877	54594.6030534	122400.972438	227522.984447	285811.144714	257790.122403	260343.292185	357755.299741	285566.17563	198610.468709	268408.552988	201198.797751	353924.486263	166624.603419	91200.8766703	203092.604551
NODE_109_length_50410_cov_15.891907	20655.1148147	29689.8029917	36883.9838413	39751.193374	14926.8563722	20432.4050135	44591.3117673	38697.208882	45051.9427834	35604.0054536	188533.511133	300880.65223	110234.481482	106668.62942	192557.281617	498697.795583	325304.659214	325309.271735	281036.842625	416856.299412
NODE_110_length_50296_cov_10.090802	29452.052051	28908.137284	47974.9033959	35500.9921967	17535.7452308	23603.3054885	15187.5971822	15356.4163568	15322.2089818	23649.435957	164244.74474	237390.034273	72948.7434855	107726.622695	189273.941067	413747.898737	351535.673787	351129.680331	272195.422478	437084.708697
NODE_111_length_50097_cov_15.897226	239446.091599	199474.394042	28765.036827	25510.8721363	167840.039895	3780948.37904	198183.260812	121724.271342	243080.309739	301410.488488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NODE_112_length_50071_cov_20.607606	132651.300735	85344.9339166	118590.249333	115738.309224	75981.9303698	25896.9651677	92766.8937233	77092.2982694	78300.1717278	79904.3927588	752323.859202	295321.165121	483967.094586	302923.920494	169720.678886	214609.56508	66688.8391166	67476.9368968	488814.090677	234891.553355
NODE_113_length_49930_cov_19.250687	127032.68828	77266.0118417	88598.3452168	102957.095877	92994.6023332	20445.3360812	84334.8548849	60863.4479171	100506.462387	69791.1054019	724472.481636	288906.357825	542693.845342	296529.975287	208890.468074	212846.618056	73359.0397848	71976.6845498	472527.865674	231318.637044
NODE_114_length_49850_cov_7.718185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	174375.595455	0.0	10042.8945935	690653.796437	0.0	39362.6088168	1122383.83523	28617.0404288
NODE_116_length_49584_cov_7.614246	128162.337238	477888.465466	136931.124124	167655.643	149705.975183	186741.411622	54819.7592572	48692.9426114	154272.507345	106208.499136	1161.04122298	51363.3982455	1779.40418272	14942.1768527	6165.05823771	5303.62280367	10480.3471405	15762.8477996	4792.55517401	9539.32164028
NODE_117_length_49533_cov_23.204273	91063.2824271	57573.0099983	111616.892696	105696.789514	68048.657204	107683.665255	99800.6871859	135259.066718	92330.3556107	123404.9556	133523.131567	184053.459367	185059.535667	468287.771033	133575.786789	90971.748836	118142.640029	114718.467649	76681.4946405	172901.503557
NODE_118_length_49471_cov_21.166464	329237.315143	1150814.19772	22027.9936744	10107.9355949	404576.929975	135357.220241	237522.671276	167264.329589	247764.613277	235054.628953	16277.0876115	60322.6299855	16095.9493186	21461.9680949	9079.98235806	12399.6050307	20968.5272203	95032.8515035	14517.3244594	23940.177353
NODE_120_length_49214_cov_33.225696	243969.40506	218931.26246	317138.016109	276100.671948	319067.061812	133587.25308	607259.77393	647917.9319	543897.459455	631563.13931	97533.8422827	252798.051745	647801.541956	216170.550551	248672.868067	196995.331556	146731.543298	194579.376106	169664.121568	327079.992489
NODE_121_length_49006_cov_29.495005	112715.217324	88336.5575441	255529.212817	241338.928031	110175.050474	43667.1476873	196118.019492	606912.601095	259527.387847	200633.839867	84165.164509	186266.605197	306445.272683	215900.712355	121249.515776	151746.904184	107449.283063	182926.146389	130430.435054	141984.402539
NODE_122_length_48842_cov_32.107939	128587.079461	46545.1692659	255947.760427	341229.419483	38631.0871268	34277.3943419	84504.0749052	163652.185681	270711.052283	217735.929176	109248.840983	286024.562664	141114.753238	66601.6700594	167030.614647	129774.390492	346442.651524	88077.3980434	40304.0149204	129235.001366
NODE_123_length_48826_cov_8.478686	1124.34123999	1010.10235753	24166.8493682	23693.2316721	6805.56990938	0.0	1405.77507407	18938.0258139	3506.5307011	2023.22598308	71992.7960281	269684.955999	26693.8606579	690235.304584	78344.4854202	185491.76276	20962.7237237	31494.1631605	155292.961436	75129.5824627
NODE_124_length_48724_cov_30.131357	109304.699302	35930.9178121	167146.045864	185903.667635	39761.1664147	28627.5060334	73100.1990689	109632.76699	202478.680989	156801.329253	77842.0473162	210928.838892	123015.494023	66144.1213555	114402.91861	149922.248609	290635.650108	55511.136473	36747.8137067	130209.080372
NODE_125_length_48655_cov_8.142572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2322.3823812	0.0	186910.033709	0.0	16071.0198247	698699.927712	0.0	46117.5027866	1127334.9853	26236.3394318
NODE_126_length_48411_cov_8.260030	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	195766.436274	0.0	13058.0905078	643328.363019	0.0	41877.3804577	1130620.08964	25304.8149843
NODE_127_length_48308_cov_230.345533	1401019.72429	273758.642845	1204978.56949	1737948.78847	735056.704914	688458.756016	5350633.01374	3264966.43725	2543584.04945	3157444.21048	1486402.63971	1122695.93082	1701413.03433	808715.148153	2140552.05336	608627.505864	1276908.21396	385829.746053	417975.144746	892076.308718
NODE_129_length_48211_cov_7.434006	121438.255979	442968.181186	146164.686186	155843.651827	155407.782197	151326.427789	44987.4568327	51407.5195998	143779.8587	99145.6378724	1161.28441644	55841.9847007	5339.26038942	11799.9239517	6026.97079882	1768.18713259	18128.8201317	9195.37605764	2925.72799833	2385.25715363
NODE_130_length_48178_cov_23.404505	84332.4874603	53540.2372177	85167.2043668	108453.147989	61255.9324775	121334.287399	104033.862366	123108.08592	85333.110328	120391.682768	109159.55103	200140.977511	145939.783558	426771.006278	119535.400683	79502.6684663	106728.528577	104614.513099	92032.6799664	145501.62267
